depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
0.5,371.7697874856868,2023-09-27,0.8981239030904227,-7.606829454406609e-4,4.69078441243801,25.640851487981685,996.9609307134681,258.94936264784434,101.36345750667684,0.6939098903090424,0.4396472052651662,89.7516634395269,Deep
1,86.81995286285144,2023-09-27,1.1172229027962721,2.721704394141029e-4,3.1180335419440746,26.099646151797604,997.2975794007989,257.37316284953397,101.39804127829561,0.6935608202396805,0.4499628495339543,89.62418732356855,Deep
1.5,593.5655,2023-09-27,1.7564285714285715,0.4734285714285714,3.664471428571429,26.830835714285715,1022.0894,210.4143214285714,104.27260714285714,0.5402928571428571,0.6074571428571429,85.91111428571429,Deep
2,594.2058823529412,2023-09-27,2.243705882352941,0.7191764705882353,3.2683411764705883,26.833641176470586,1022.6712617647058,216.53785294117645,107.84029411764706,0.5427711764705883,0.49558823529411766,88.35298823529412,Deep
2.5,624.554625,2023-09-27,2.792,0.4688125000000001,1.97301875,26.83604375,1022.746359375,217.54309375,108.41190625,0.56982625,0.51604375,87.8991125,Deep
3,725.2658895027624,2023-09-27,3.208668508287293,-0.14485082872928182,1.5581649723756907,26.829112983425414,1022.7602806629834,202.85967403314916,101.09190883977901,0.5961990607734807,0.5235497237569061,87.73325580110497,Deep
3.5,702.6579476744186,2023-09-27,3.729761627906977,-0.09501453488372093,1.2834939825581395,26.830658139534883,1022.7689264534883,211.26182994186047,105.29017296511628,0.5758365697674419,0.5091895348837209,88.04959825581395,Deep
4,679.7857938144331,2023-09-27,4.1862852233676975,0.004745704467353921,1.2835013745704467,26.8315735395189,1022.7676249140893,209.15231271477663,104.23700515463918,0.5540703092783505,0.5010512027491408,88.22671649484536,Deep
4.5,688.6831395348838,2023-09-27,4.713930232558139,0.22231395348837207,1.2235155813953489,26.83025406976744,1022.7667145348837,200.6949738372093,100.01549709302326,0.5522192441860465,0.49875872093023255,88.27702790697674,Deep
5,718.5213918918919,2023-09-27,5.23954054054054,0.14133783783783782,0.9086633783783784,26.835427702702702,1022.7697641891892,191.10018243243243,95.24138513513513,0.5463322972972973,0.49408108108108106,88.38121351351352,Deep
5.5,702.4178695652173,2023-09-27,5.749739130434783,0.16630434782608697,0.9455388405797102,26.83763188405797,1022.7726188405798,181.41197826086957,90.41650724637681,0.5341082608695652,0.4812449275362319,88.66681739130435,Deep
6,698.7722266666667,2023-09-27,6.25684,0.2734533333333333,0.7716601333333334,26.835890666666668,1022.7782733333333,174.59332666666666,87.01848,0.53348,0.47384,88.831908,Deep
6.5,722.4754778761062,2023-09-27,6.7832212389380535,0.10070353982300886,0.7572552212389381,26.83331703539823,1022.7806475663717,179.892139380531,89.65565486725664,0.5782196460176992,0.47716769911504425,88.75736371681415,Deep
7,727.8249473684211,2023-09-27,7.209352941176471,0.08300309597523217,0.7068204024767801,26.83264984520124,1022.7815314241486,182.39650464396283,90.9024520123839,0.5820544891640868,0.48344582043343653,88.61879380804953,Deep
7.5,684.8003652173912,2023-09-27,7.7272,-0.006286956521739137,0.6709374782608696,26.83216347826087,1022.7895469565217,172.74350869565217,86.09494347826087,0.5665870434782608,0.46546695652173914,89.01758260869565,Deep
8,676.3822115384615,2023-09-27,8.238163461538461,-0.04292307692307692,0.5787215384615385,26.83457019230769,1022.7921759615384,174.09584615384614,86.77319711538462,0.5657577884615385,0.46283461538461534,89.0756375,Deep
8.5,668.9203644859813,2023-09-27,8.754191588785046,-0.00963084112149537,0.35066607476635514,26.83546308411215,1022.7971588785047,177.08171962616822,88.2647359813084,0.5615692523364486,0.46203691588785045,89.09317803738318,Deep
9,725.0143724137931,2023-09-27,9.275406896551724,-0.02871034482758624,0.42099779310344826,26.832437586206897,1022.7911589655172,186.1353827586207,92.7656,0.5513704137931035,0.47839724137931033,88.72954896551724,Deep
9.5,688.2694935897437,2023-09-27,9.710519230769231,0.007551282051282038,0.42030891025641026,26.830877564102565,1022.8030041666667,165.685,82.5769358974359,0.5500847435897436,0.45684935897435897,89.20963461538462,Deep
10,678.03084,2023-09-27,10.20308,0.27193,0.3964658,26.830792,1022.801913,169.789185,84.6204,0.5512457000000001,0.452764,89.30036,Deep
10.5,701.8889756097561,2023-09-27,10.822853658536586,0.26910365853658536,0.3509536585365854,26.834058841463413,1022.7955722560976,191.3465518292683,95.3637530487805,0.5633653048780488,0.48215670731707316,88.64558109756098,Deep
11,757.9748577586206,2023-09-27,11.176280172413794,-0.016741379310344865,0.37156060344827585,26.82910668103448,1022.7978959051724,193.33257327586207,96.34527801724138,0.5634393534482759,0.4823551724137931,88.64106810344828,Deep
11.5,729.3998831168831,2023-09-27,11.74153896103896,0.16839610389610388,0.3425162337662338,26.829353896103896,1022.8059808441559,187.34895454545455,93.36705519480519,0.5941913636363636,0.4728064935064935,88.85367987012987,Deep
12,672.1559047619047,2023-09-27,12.317115646258504,0.03556462585034013,0.316767074829932,26.831768027210884,1022.8329397959184,153.8592074829932,76.69381972789115,0.5794274829931972,0.4492074829931973,89.37949795918367,Deep
12.5,687.0829217603911,2023-09-27,12.81016870415648,-0.1274889975550122,0.23842734963325182,26.834052322738387,1022.8151479217604,177.57687775061126,88.5082555012225,0.5867433985330074,0.46543569682151587,89.01771760391198,Deep
13,706.7142430939227,2023-09-27,13.237156537753222,-0.1332486187845304,0.20216344751381216,26.83344797421731,1022.8111445672191,185.37763812154697,92.39167219152854,0.6041861141804789,0.4744988950276244,88.81564917127072,Deep
13.5,703.7180332594236,2023-09-27,13.732321507760533,0.06805321507760531,0.21409477827050996,26.834193237250552,1022.8155618625277,182.2494090909091,90.83464412416852,0.5567113747228382,0.47254478935698446,88.85909445676275,Deep
14,725.9874946004319,2023-09-27,14.252332613390928,0.2764643628509719,0.20209441900647948,26.83451436285097,1022.8051003239741,199.320343412527,99.33599352051836,0.5670771058315335,0.4861691144708423,88.55560799136069,Deep
14.5,732.4653478260869,2023-09-27,14.643217391304347,0.49468478260869564,0.2088003804347826,26.83264293478261,1022.8072766304348,199.4801222826087,99.4125054347826,0.5720059239130435,0.48552445652173915,88.56978858695652,Deep
15,797.142375,2023-09-27,15.207791666666667,0.82625,0.2812825,26.829897916666667,1022.8101854166666,199.4700625,99.40279166666667,0.6654479166666667,0.4844041666666667,88.59423749999999,Deep
15.5,820.6670792079208,2023-09-27,15.826346534653466,0.25549504950495044,0.2055411881188119,26.82883712871287,1022.8131742574258,199.28224257425742,99.30746534653466,0.5836144554455446,0.48375346534653463,88.60897821782179,Deep
16,823.2083333333334,2023-09-27,16.247809523809526,0.1670952380952381,0.16274,26.828714285714284,1022.8149452380952,199.33366666666666,99.3327380952381,0.5614861904761905,0.4833809523809524,88.61691428571429,Deep
16.5,823.9555333333333,2023-09-27,16.770866666666667,0.4532,0.1123022,26.8299,1022.8171433333333,199.23166666666665,99.2842,0.56972,0.48386,88.60647999999999,Deep
17,824.5208333333334,2023-09-27,17.29025,0.679,0.161875,26.8269875,1022.8200791666667,199.48733333333334,99.40666666666667,0.5827225,0.48388333333333333,88.60565,Deep
17.5,825,2023-09-27,17.789545454545454,0.8399090909090909,0.13730363636363638,26.825054545454545,1022.8229590909091,199.50554545454546,99.41268181818182,0.5847472727272728,0.4833272727272727,88.6181,Deep
18,825.4583636363636,2023-09-27,18.264181818181818,0.9550909090909091,0.09028254545454546,26.823231818181817,1022.8254818181819,199.29077272727272,99.30259090909091,0.5884109090909091,0.48364545454545455,88.61130909090909,Deep
18.5,826.0027333333334,2023-09-27,18.756333333333334,1.0036,0.07357453333333333,26.823126666666667,1022.8274666666666,199.17356666666666,99.24403333333333,0.5841273333333333,0.4844866666666667,88.5932,Deep
19,827.6071428571429,2023-09-27,19.336755102040815,0.5521836734693877,0.08618518367346939,26.824598979591837,1022.8294306122449,199.52255102040817,99.42014285714286,0.5869771428571429,0.48404897959183674,88.60234693877551,Deep
19.5,829.5966231884058,2023-09-27,19.604623188405796,0.13673913043478259,0.06126454318844928,26.824524637681158,1022.830631884058,199.27482608695652,99.29663043478261,0.5563523188405798,0.48386231884057973,88.60655217391304,Deep
20,831.6065,2023-09-27,20.22877777777778,0.3701111111111111,0.011218722222444443,26.825383333333335,1022.8329888888888,198.9621111111111,99.14219444444444,0.6048016666666667,0.48388333333333333,88.60565,Deep
20.5,832.3518333333334,2023-09-27,20.747166666666665,0.5675,0.03458744444444444,26.824938888888887,1022.8353416666666,199.29802777777778,99.30880555555555,0.5850638888888889,0.48584444444444447,88.56276666666666,Deep
21,833.0625,2023-09-27,21.2631875,0.6856875,0.0109915193750625,26.8256375,1022.83743125,199.4685,99.39496875,0.5750925,0.48501875,88.58075,Deep
21.5,833.8146,2023-09-27,21.7558,0.7056,0.0112380500002,26.823195,1022.8404775,199.43345,99.37372500000001,0.6467025,0.485285,88.57452500000001,Deep
22,834.64375,2023-09-27,22.25435,0.643,0.0130862550001,26.817899999999998,1022.8447825,199.662125,99.4795,0.5875445,0.48518,88.577015,Deep
22.5,835.5208181818182,2023-09-27,22.74640909090909,0.5854090909090909,0.02795368181818182,26.802086363636363,1022.8508636363637,199.41361363636364,99.32925,0.6155509090909091,0.4844590909090909,88.5932,Deep
23,836.4809166666666,2023-09-27,23.250416666666666,0.5503750000000001,0.0205514733335,26.801495833333334,1022.8530354166667,198.98983333333334,99.11697916666667,0.5779916666666667,0.4840375,88.6025375,Deep
23.5,838.0713076923076,2023-09-27,23.77575,0.37396153846153846,0.013222084808057692,26.794013461538462,1022.8579269230769,198.787625,99.00440384615385,0.597985576923077,0.4821846153846154,88.64347884615384,Deep
24,840.1354166666666,2023-09-27,24.219166666666666,0.20508333333333334,1e-12,26.76769375,1022.8676041666666,199.01051041666668,99.07240625,0.600885,0.4840875,88.6015,Deep
24.5,841.6458333333334,2023-09-27,24.742083333333333,0.3197083333333333,1.2138342916666665e-6,26.730608333333333,1022.8813625,198.63204166666665,98.82391666666666,0.6063804166666666,0.48287083333333336,88.628475,Deep
25,842.5208333333334,2023-09-27,25.252222222222223,0.4721666666666667,1e-12,26.71110277777778,1022.8884694444445,198.4605,98.70616666666666,0.5596261111111112,0.48275555555555555,88.63055,Deep
25.5,843.23175,2023-09-27,25.750875,0.6055625,1e-12,26.69379375,1022.896071875,198.1586875,98.528125,0.547848125,0.48461875,88.5900875,Deep
26,843.8512142857143,2023-09-27,26.240928571428572,0.7009285714285715,1e-12,26.684489285714285,1022.9004178571429,198.30807142857142,98.58692857142857,0.5607007142857143,0.48495714285714286,88.58252857142857,Deep
26.5,844.4583333333334,2023-09-27,26.736533333333334,0.7689333333333334,1.942134266666667e-6,26.68099,1022.90384,198.6824,98.7676,0.5250306666666666,0.4845466666666667,88.59154,Deep
27,845.1041875,2023-09-27,27.2439375,0.8038125,1.8207509375e-6,26.6784875,1022.907040625,199.14803125,98.99509375,0.529075625,0.484325,88.5963125,Deep
27.5,845.85415,2023-09-27,27.75285,0.7636000000000001,1.45660095e-6,26.67552,1022.910435,199.365225,99.09847500000001,0.5452395,0.48436,88.59568999999999,Deep
28,846.8125,2023-09-27,28.2775,0.6291923076923077,2.240924e-6,26.674528846153848,1022.9132653846154,199.6675576923077,99.24744230769231,0.5653707692307692,0.49393461538461536,88.38346538461539,Deep
28.5,849.3541666666666,2023-09-27,28.806354166666665,0.2038958333333334,3.034593229166663e-7,26.675936979166668,1022.9147385416667,198.91746354166668,98.87655208333334,0.564865625,0.4834364583333333,88.615765625,Deep
29,851.8144090909091,2023-09-27,29.22659090909091,0.185,1e-12,26.668718181818182,1022.9192659090909,199.34990909090908,99.08020454545455,0.5291386363636363,0.4842590909090909,88.59772727272727,Deep
29.5,852.6015625,2023-09-27,29.744125,0.45075,1e-12,26.663634375,1022.92263125,199.12346875,98.9590625,0.5711993750000001,0.4831125,88.62276875,Deep
30,853.2291428571428,2023-09-27,30.239714285714285,0.6485714285714286,1e-12,26.660010714285715,1022.9253928571428,198.98264285714285,98.88285714285715,0.682365,0.4836357142857143,88.61098571428572,Deep
